ProductionID,SourceType,Location,Date,EnergyProduced_kWh,WindSpeed_mph,SolarRadiation_W/m2
P0034,Hydro,Burnsville,2022-02-06,21152,5.3,130
P0034,Hydro,Burnsville,2022-02-07,12370,9.5,524
P0034,Hydro,Burnsville,2022-02-08,22587,1.1,665
P0034,Hydro,Burnsville,2022-02-09,16811,4.6,465
P0034,Hydro,Burnsville,2022-02-10,16577,10.5,627
P0034,Hydro,Burnsville,2022-02-11,21991,7.3,118
P0034,Hydro,Burnsville,2022-02-12,22767,2.7,270
P0034,Hydro,Burnsville,2022-02-13,6156,12.7,379
P0034,Hydro,Burnsville,2022-02-14,20270,11.5,463
P0034,Hydro,Burnsville,2022-02-15,20896,9.4,160
P0034,Hydro,Burnsville,2022-02-16,15737,10.1,514
P0034,Hydro,Burnsville,2022-02-17,7006,1.8,240
P0034,Hydro,Burnsville,2022-02-18,11613,8.0,534
P0034,Hydro,Burnsville,2022-02-19,17630,13.6,771
P0034,Hydro,Burnsville,2022-02-20,20950,7.4,519
P0034,Hydro,Burnsville,2022-02-21,15655,3.3,201
P0034,Hydro,Burnsville,2022-02-22,14032,0.3,175
P0034,Hydro,Burnsville,2022-02-23,17859,1.0,236
P0034,Hydro,Burnsville,2022-02-24,16824,11.7,625
P0034,Hydro,Burnsville,2022-02-25,10149,5.7,700
P0034,Hydro,Burnsville,2022-02-26,9909,1.8,116
P0034,Hydro,Burnsville,2022-02-27,17356,7.5,661
P0034,Hydro,Burnsville,2022-02-28,7775,3.2,107
P0034,Hydro,Burnsville,2022-03-01,23076,12.3,317
P0034,Hydro,Burnsville,2022-03-02,8181,4.4,441
P0034,Hydro,Burnsville,2022-03-03,22947,0.4,747
P0034,Hydro,Burnsville,2022-03-04,17992,5.3,221
P0034,Hydro,Burnsville,2022-03-05,6110,14.3,568
P0034,Hydro,Burnsville,2022-03-06,22144,2.9,695
P0034,Hydro,Burnsville,2022-03-07,15096,8.7,309
P0034,Hydro,Burnsville,2022-03-08,20660,6.7,468
P0034,Hydro,Burnsville,2022-03-09,21028,8.0,650
P0034,Hydro,Burnsville,2022-03-10,22184,9.6,675
P0034,Hydro,Burnsville,2022-03-11,22019,1.1,543
P0034,Hydro,Burnsville,2022-03-12,18269,12.0,556
P0034,Hydro,Burnsville,2022-03-13,5294,2.0,744
P0034,Hydro,Burnsville,2022-03-14,13175,1.6,406
P0034,Hydro,Burnsville,2022-03-15,7344,9.3,486
P0034,Hydro,Burnsville,2022-03-16,24769,11.5,385
P0034,Hydro,Burnsville,2022-03-17,11293,5.7,358
P0034,Hydro,Burnsville,2022-03-18,10641,12.3,117
P0034,Hydro,Burnsville,2022-03-19,9280,13.9,404
P0034,Hydro,Burnsville,2022-03-20,18381,1.8,495
P0034,Hydro,Burnsville,2022-03-21,16426,7.1,601
P0034,Hydro,Burnsville,2022-03-22,19879,1.0,494
P0034,Hydro,Burnsville,2022-03-23,12473,1.2,733
P0034,Hydro,Burnsville,2022-03-24,20570,6.0,229
P0034,Hydro,Burnsville,2022-03-25,16195,13.9,107
P0034,Hydro,Burnsville,2022-03-26,12203,1.5,422
P0034,Hydro,Burnsville,2022-03-27,12552,2.4,359
P0034,Hydro,Burnsville,2022-03-28,23734,7.5,500
P0034,Hydro,Burnsville,2022-03-29,12300,8.9,119
P0034,Hydro,Burnsville,2022-03-30,7337,12.2,272
P0034,Hydro,Burnsville,2022-03-31,17963,14.7,413
P0034,Hydro,Burnsville,2022-04-01,22916,0.2,782
P0034,Hydro,Burnsville,2022-04-02,11755,2.4,680
P0034,Hydro,Burnsville,2022-04-03,9276,9.3,385
P0034,Hydro,Burnsville,2022-04-04,20421,8.7,403
P0034,Hydro,Burnsville,2022-04-05,12701,6.2,157
P0034,Hydro,Burnsville,2022-04-06,23990,7.4,214
P0034,Hydro,Burnsville,2022-04-07,8710,2.1,729
P0034,Hydro,Burnsville,2022-04-08,16777,11.0,704
P0034,Hydro,Burnsville,2022-04-09,15480,2.6,413
P0034,Hydro,Burnsville,2022-04-10,17481,3.3,471
P0034,Hydro,Burnsville,2022-04-11,13045,3.6,498
P0034,Hydro,Burnsville,2022-04-12,7752,14.2,525
P0034,Hydro,Burnsville,2022-04-13,13855,11.4,598
P0034,Hydro,Burnsville,2022-04-14,20495,13.1,110
P0034,Hydro,Burnsville,2022-04-15,13056,3.2,644
P0034,Hydro,Burnsville,2022-04-16,18948,8.0,141
P0034,Hydro,Burnsville,2022-04-17,5231,10.6,423
P0034,Hydro,Burnsville,2022-04-18,22921,4.3,147
P0034,Hydro,Burnsville,2022-04-19,6310,2.8,571
P0034,Hydro,Burnsville,2022-04-20,16428,3.5,467
P0034,Hydro,Burnsville,2022-04-21,9309,0.9,233
P0034,Hydro,Burnsville,2022-04-22,13896,5.1,451
P0034,Hydro,Burnsville,2022-04-23,6208,6.2,153
P0034,Hydro,Burnsville,2022-04-24,8328,10.9,302
P0034,Hydro,Burnsville,2022-04-25,8908,0.2,619
P0034,Hydro,Burnsville,2022-04-26,10740,7.3,211
P0034,Hydro,Burnsville,2022-04-27,6442,5.0,129
P0034,Hydro,Burnsville,2022-04-28,10213,5.9,789
P0034,Hydro,Burnsville,2022-04-29,24977,1.5,300
P0034,Hydro,Burnsville,2022-04-30,8359,8.9,188
P0034,Hydro,Burnsville,2022-05-01,15356,10.6,662
P0034,Hydro,Burnsville,2022-05-02,22885,6.0,473
P0034,Hydro,Burnsville,2022-05-03,21706,5.8,534
P0034,Hydro,Burnsville,2022-05-04,8191,8.1,307
P0034,Hydro,Burnsville,2022-05-05,13531,14.2,290
P0034,Hydro,Burnsville,2022-05-06,23231,2.5,213
P0034,Hydro,Burnsville,2022-05-07,8736,1.6,715
P0034,Hydro,Burnsville,2022-05-08,10786,6.7,186
P0034,Hydro,Burnsville,2022-05-09,11755,6.3,737
P0034,Hydro,Burnsville,2022-05-10,22563,1.1,394
P0034,Hydro,Burnsville,2022-05-11,9747,6.0,790
P0034,Hydro,Burnsville,2022-05-12,6593,4.5,109
P0034,Hydro,Burnsville,2022-05-13,8140,7.2,263
P0034,Hydro,Burnsville,2022-05-14,20610,2.9,325
P0034,Hydro,Burnsville,2022-05-15,23751,8.5,726
P0034,Hydro,Burnsville,2022-05-16,5678,9.8,313
P0034,Hydro,Burnsville,2022-05-17,21659,8.8,377
P0034,Hydro,Burnsville,2022-05-18,23438,9.6,147
P0034,Hydro,Burnsville,2022-05-19,24117,5.8,574
P0034,Hydro,Burnsville,2022-05-20,16055,4.0,524
P0034,Hydro,Burnsville,2022-05-21,7621,13.2,621
P0034,Hydro,Burnsville,2022-05-22,17983,10.4,104
P0034,Hydro,Burnsville,2022-05-23,11229,7.4,300
P0034,Hydro,Burnsville,2022-05-24,13161,1.1,544
P0034,Hydro,Burnsville,2022-05-25,9520,8.6,327
P0034,Hydro,Burnsville,2022-05-26,13135,11.4,462
P0034,Hydro,Burnsville,2022-05-27,9059,1.8,125
P0034,Hydro,Burnsville,2022-05-28,6000,10.2,787
P0034,Hydro,Burnsville,2022-05-29,18406,1.5,396
P0034,Hydro,Burnsville,2022-05-30,7115,13.4,332
P0034,Hydro,Burnsville,2022-05-31,10049,4.3,424
P0034,Hydro,Burnsville,2022-06-01,12867,5.0,302
P0034,Hydro,Burnsville,2022-06-02,7755,0.4,572
P0034,Hydro,Burnsville,2022-06-03,14160,9.5,392
P0034,Hydro,Burnsville,2022-06-04,11120,4.5,342
P0034,Hydro,Burnsville,2022-06-05,9048,1.9,666
P0034,Hydro,Burnsville,2022-06-06,11959,12.9,361
P0034,Hydro,Burnsville,2022-06-07,5632,9.7,727
P0034,Hydro,Burnsville,2022-06-08,5097,7.1,240
P0034,Hydro,Burnsville,2022-06-09,7509,4.5,751
P0034,Hydro,Burnsville,2022-06-10,7766,14.6,269
P0034,Hydro,Burnsville,2022-06-11,11448,3.6,589
P0034,Hydro,Burnsville,2022-06-12,12115,10.7,274
P0034,Hydro,Burnsville,2022-06-13,23579,9.0,738
P0034,Hydro,Burnsville,2022-06-14,7204,10.2,179
P0034,Hydro,Burnsville,2022-06-15,21686,5.9,156
P0034,Hydro,Burnsville,2022-06-16,20808,0.1,379
P0034,Hydro,Burnsville,2022-06-17,6412,13.2,406
P0034,Hydro,Burnsville,2022-06-18,19230,11.9,494
P0034,Hydro,Burnsville,2022-06-19,16203,1.8,388
P0034,Hydro,Burnsville,2022-06-20,6959,12.0,165
P0034,Hydro,Burnsville,2022-06-21,11586,13.1,382
P0034,Hydro,Burnsville,2022-06-22,5119,11.7,264
P0034,Hydro,Burnsville,2022-06-23,8769,8.5,257
P0034,Hydro,Burnsville,2022-06-24,22156,1.8,472
P0034,Hydro,Burnsville,2022-06-25,6150,9.2,278
P0034,Hydro,Burnsville,2022-06-26,5042,0.1,418
P0034,Hydro,Burnsville,2022-06-27,6449,4.1,676
P0034,Hydro,Burnsville,2022-06-28,22686,11.6,786
P0034,Hydro,Burnsville,2022-06-29,7468,12.8,562
P0034,Hydro,Burnsville,2022-06-30,15165,0.9,236
P0034,Hydro,Burnsville,2022-07-01,18106,10.9,649
P0034,Hydro,Burnsville,2022-07-02,23368,1.7,201
P0034,Hydro,Burnsville,2022-07-03,12049,3.2,260
P0034,Hydro,Burnsville,2022-07-04,9403,5.1,627
P0034,Hydro,Burnsville,2022-07-05,21770,13.1,329
P0034,Hydro,Burnsville,2022-07-06,7703,6.6,362
P0034,Hydro,Burnsville,2022-07-07,16577,0.4,706
P0034,Hydro,Burnsville,2022-07-08,19007,4.2,759
P0034,Hydro,Burnsville,2022-07-09,15876,6.5,158
P0034,Hydro,Burnsville,2022-07-10,14607,1.4,439
P0034,Hydro,Burnsville,2022-07-11,8881,5.7,293
P0034,Hydro,Burnsville,2022-07-12,15832,0.6,233
P0034,Hydro,Burnsville,2022-07-13,5658,0.4,662
P0034,Hydro,Burnsville,2022-07-14,8924,11.7,402
P0034,Hydro,Burnsville,2022-07-15,22794,13.2,427
P0034,Hydro,Burnsville,2022-07-16,9597,3.7,227
P0034,Hydro,Burnsville,2022-07-17,15831,0.5,318
P0034,Hydro,Burnsville,2022-07-18,22782,5.1,598
P0034,Hydro,Burnsville,2022-07-19,19754,2.0,164
P0034,Hydro,Burnsville,2022-07-20,21997,5.2,469
P0034,Hydro,Burnsville,2022-07-21,21846,9.9,475
P0034,Hydro,Burnsville,2022-07-22,18931,11.5,266
P0034,Hydro,Burnsville,2022-07-23,11487,11.7,181
P0034,Hydro,Burnsville,2022-07-24,23186,5.8,439
P0034,Hydro,Burnsville,2022-07-25,24148,4.9,681
P0034,Hydro,Burnsville,2022-07-26,15376,6.1,258
P0034,Hydro,Burnsville,2022-07-27,15825,13.8,424
P0034,Hydro,Burnsville,2022-07-28,20644,12.6,335
P0034,Hydro,Burnsville,2022-07-29,18067,4.1,287
P0034,Hydro,Burnsville,2022-07-30,9989,5.6,255
P0034,Hydro,Burnsville,2022-07-31,15561,7.4,792
P0034,Hydro,Burnsville,2022-08-01,14497,6.8,409
P0034,Hydro,Burnsville,2022-08-02,6041,7.4,296
P0034,Hydro,Burnsville,2022-08-03,21257,13.7,213
P0034,Hydro,Burnsville,2022-08-04,8175,3.2,494
P0034,Hydro,Burnsville,2022-08-05,6235,3.5,774
P0034,Hydro,Burnsville,2022-08-06,8120,7.8,312
P0034,Hydro,Burnsville,2022-08-07,24462,12.2,222
P0034,Hydro,Burnsville,2022-08-08,15310,14.9,769
P0034,Hydro,Burnsville,2022-08-09,13083,4.8,199
P0034,Hydro,Burnsville,2022-08-10,5436,10.3,418
P0034,Hydro,Burnsville,2022-08-11,24306,6.3,569
P0034,Hydro,Burnsville,2022-08-12,16876,6.4,187
P0034,Hydro,Burnsville,2022-08-13,18760,15.0,122
P0034,Hydro,Burnsville,2022-08-14,6999,3.9,716
P0034,Hydro,Burnsville,2022-08-15,16889,5.0,148
P0034,Hydro,Burnsville,2022-08-16,17488,8.2,217
P0034,Hydro,Burnsville,2022-08-17,6325,11.5,496
P0034,Hydro,Burnsville,2022-08-18,24883,7.1,731
P0034,Hydro,Burnsville,2022-08-19,11116,11.5,787
P0034,Hydro,Burnsville,2022-08-20,14940,6.7,363
P0034,Hydro,Burnsville,2022-08-21,17193,8.0,326
P0034,Hydro,Burnsville,2022-08-22,5205,9.4,607
P0034,Hydro,Burnsville,2022-08-23,8202,11.3,279
P0034,Hydro,Burnsville,2022-08-24,14521,6.2,205
P0034,Hydro,Burnsville,2022-08-25,18869,14.3,747
P0034,Hydro,Burnsville,2022-08-26,21949,1.1,667
P0034,Hydro,Burnsville,2022-08-27,18417,14.6,119
P0034,Hydro,Burnsville,2022-08-28,7530,2.0,155
P0034,Hydro,Burnsville,2022-08-29,16997,4.4,344
P0034,Hydro,Burnsville,2022-08-30,22399,1.6,581
P0034,Hydro,Burnsville,2022-08-31,24487,5.0,327
P0034,Hydro,Burnsville,2022-09-01,14970,10.4,384
P0034,Hydro,Burnsville,2022-09-02,19364,0.4,572
P0034,Hydro,Burnsville,2022-09-03,7685,14.2,209
P0034,Hydro,Burnsville,2022-09-04,5731,11.2,607
P0034,Hydro,Burnsville,2022-09-05,21424,6.8,792
P0034,Hydro,Burnsville,2022-09-06,10405,11.3,726
P0034,Hydro,Burnsville,2022-09-07,23846,5.7,678
P0034,Hydro,Burnsville,2022-09-08,16611,8.9,227
P0034,Hydro,Burnsville,2022-09-09,18677,1.0,733
P0034,Hydro,Burnsville,2022-09-10,6231,4.6,483
P0034,Hydro,Burnsville,2022-09-11,12033,0.0,705
P0034,Hydro,Burnsville,2022-09-12,6083,2.0,447
P0034,Hydro,Burnsville,2022-09-13,15214,4.9,157
P0034,Hydro,Burnsville,2022-09-14,16655,14.3,205
P0034,Hydro,Burnsville,2022-09-15,9784,9.3,572
P0034,Hydro,Burnsville,2022-09-16,22765,4.7,762
P0034,Hydro,Burnsville,2022-09-17,18811,4.4,516
P0034,Hydro,Burnsville,2022-09-18,10303,10.6,482
P0034,Hydro,Burnsville,2022-09-19,16216,3.6,584
P0034,Hydro,Burnsville,2022-09-20,17045,12.6,584
P0034,Hydro,Burnsville,2022-09-21,11587,3.7,724
P0034,Hydro,Burnsville,2022-09-22,11404,7.4,719
P0034,Hydro,Burnsville,2022-09-23,14586,4.5,257
P0034,Hydro,Burnsville,2022-09-24,20967,10.9,782
P0034,Hydro,Burnsville,2022-09-25,5123,13.1,775
P0034,Hydro,Burnsville,2022-09-26,11560,10.3,706
P0034,Hydro,Burnsville,2022-09-27,9758,6.7,731
P0034,Hydro,Burnsville,2022-09-28,19783,15.0,485
P0034,Hydro,Burnsville,2022-09-29,6195,5.5,720
P0034,Hydro,Burnsville,2022-09-30,11918,8.5,579
P0034,Hydro,Burnsville,2022-10-01,16926,6.8,436
P0034,Hydro,Burnsville,2022-10-02,12989,11.3,271
P0034,Hydro,Burnsville,2022-10-03,6875,9.4,335
P0034,Hydro,Burnsville,2022-10-04,22929,12.1,768
P0034,Hydro,Burnsville,2022-10-05,9622,13.9,223
P0034,Hydro,Burnsville,2022-10-06,7704,13.3,631
P0034,Hydro,Burnsville,2022-10-07,20927,4.4,124
P0034,Hydro,Burnsville,2022-10-08,20278,5.3,122
P0034,Hydro,Burnsville,2022-10-09,15129,13.7,153
P0034,Hydro,Burnsville,2022-10-10,22399,6.6,753
P0034,Hydro,Burnsville,2022-10-11,15380,9.1,536
P0034,Hydro,Burnsville,2022-10-12,24463,9.9,651
P0034,Hydro,Burnsville,2022-10-13,9236,9.9,187
P0034,Hydro,Burnsville,2022-10-14,19248,11.0,713
P0034,Hydro,Burnsville,2022-10-15,22652,14.3,538
P0034,Hydro,Burnsville,2022-10-16,13326,13.2,691
P0034,Hydro,Burnsville,2022-10-17,15861,12.5,119
P0034,Hydro,Burnsville,2022-10-18,5856,2.6,455
P0034,Hydro,Burnsville,2022-10-19,20698,12.7,737
P0034,Hydro,Burnsville,2022-10-20,19090,1.8,360
P0034,Hydro,Burnsville,2022-10-21,16088,1.1,755
P0034,Hydro,Burnsville,2022-10-22,17504,7.1,117
P0034,Hydro,Burnsville,2022-10-23,16120,3.0,481
P0034,Hydro,Burnsville,2022-10-24,16987,6.2,619
P0034,Hydro,Burnsville,2022-10-25,15068,2.4,507
P0034,Hydro,Burnsville,2022-10-26,13659,0.9,790
P0034,Hydro,Burnsville,2022-10-27,13697,5.5,624
P0034,Hydro,Burnsville,2022-10-28,12471,8.8,479
P0034,Hydro,Burnsville,2022-10-29,22887,2.5,546
P0034,Hydro,Burnsville,2022-10-30,12315,0.0,497
P0034,Hydro,Burnsville,2022-10-31,13793,7.5,705
P0034,Hydro,Burnsville,2022-11-01,15556,5.5,493
P0034,Hydro,Burnsville,2022-11-02,5024,13.6,799
P0034,Hydro,Burnsville,2022-11-03,20974,0.3,687
P0034,Hydro,Burnsville,2022-11-04,7544,0.7,264
P0034,Hydro,Burnsville,2022-11-05,19266,3.2,462
P0034,Hydro,Burnsville,2022-11-06,11322,8.9,395
P0034,Hydro,Burnsville,2022-11-07,16014,7.2,163
P0034,Hydro,Burnsville,2022-11-08,6323,3.9,183
P0034,Hydro,Burnsville,2022-11-09,20877,4.8,421
P0034,Hydro,Burnsville,2022-11-10,12798,3.1,479
P0034,Hydro,Burnsville,2022-11-11,12587,8.0,668
P0034,Hydro,Burnsville,2022-11-12,19264,10.5,698
P0034,Hydro,Burnsville,2022-11-13,24609,12.0,512
P0034,Hydro,Burnsville,2022-11-14,12252,9.3,475
P0034,Hydro,Burnsville,2022-11-15,22866,6.9,271
P0034,Hydro,Burnsville,2022-11-16,10748,14.3,671
P0034,Hydro,Burnsville,2022-11-17,16982,13.8,490
P0034,Hydro,Burnsville,2022-11-18,23018,1.1,517
P0034,Hydro,Burnsville,2022-11-19,6465,1.9,622
P0034,Hydro,Burnsville,2022-11-20,7514,10.3,535
P0034,Hydro,Burnsville,2022-11-21,21137,3.4,219
P0034,Hydro,Burnsville,2022-11-22,5741,14.0,542
P0034,Hydro,Burnsville,2022-11-23,18725,4.2,704
P0034,Hydro,Burnsville,2022-11-24,14079,10.8,263
P0034,Hydro,Burnsville,2022-11-25,13516,4.1,601
P0034,Hydro,Burnsville,2022-11-26,13666,4.9,168
P0034,Hydro,Burnsville,2022-11-27,6328,5.7,521
P0034,Hydro,Burnsville,2022-11-28,6623,10.1,512
P0034,Hydro,Burnsville,2022-11-29,23291,12.4,407
P0034,Hydro,Burnsville,2022-11-30,15037,1.9,131
P0034,Hydro,Burnsville,2022-12-01,19072,8.0,130
P0034,Hydro,Burnsville,2022-12-02,5187,1.6,208
P0034,Hydro,Burnsville,2022-12-03,9081,9.7,292
P0034,Hydro,Burnsville,2022-12-04,21701,10.1,723
P0034,Hydro,Burnsville,2022-12-05,6560,5.6,470
P0034,Hydro,Burnsville,2022-12-06,19997,10.3,645
P0034,Hydro,Burnsville,2022-12-07,13949,4.4,511
P0034,Hydro,Burnsville,2022-12-08,18767,14.4,703
P0034,Hydro,Burnsville,2022-12-09,23910,3.9,398
P0034,Hydro,Burnsville,2022-12-10,17168,12.6,730
P0034,Hydro,Burnsville,2022-12-11,17221,0.2,605
P0034,Hydro,Burnsville,2022-12-12,7024,0.1,191
P0034,Hydro,Burnsville,2022-12-13,13310,13.5,474
P0034,Hydro,Burnsville,2022-12-14,7080,6.8,406
P0034,Hydro,Burnsville,2022-12-15,13884,9.6,382
P0034,Hydro,Burnsville,2022-12-16,10426,2.2,224
P0034,Hydro,Burnsville,2022-12-17,19384,5.1,492
P0034,Hydro,Burnsville,2022-12-18,21056,5.5,625
P0034,Hydro,Burnsville,2022-12-19,6632,14.5,795
P0034,Hydro,Burnsville,2022-12-20,15123,5.8,613
P0034,Hydro,Burnsville,2022-12-21,22551,14.0,617
P0034,Hydro,Burnsville,2022-12-22,14537,8.2,700
P0034,Hydro,Burnsville,2022-12-23,17497,8.2,289
P0034,Hydro,Burnsville,2022-12-24,23362,14.1,138
P0034,Hydro,Burnsville,2022-12-25,21768,0.1,185
P0034,Hydro,Burnsville,2022-12-26,11287,7.7,540
P0034,Hydro,Burnsville,2022-12-27,15422,4.4,420
P0034,Hydro,Burnsville,2022-12-28,23577,4.6,622
P0034,Hydro,Burnsville,2022-12-29,12826,2.3,281
P0034,Hydro,Burnsville,2022-12-30,17960,4.0,292
P0034,Hydro,Burnsville,2022-12-31,17860,10.2,426
P0005,Hydro,Lake Christopherburgh,2022-01-01,21254,5.9,680
P0005,Hydro,Lake Christopherburgh,2022-01-02,7428,2.2,226
P0005,Hydro,Lake Christopherburgh,2022-01-03,19121,0.5,271
P0005,Hydro,Lake Christopherburgh,2022-01-04,15622,14.5,269
P0005,Hydro,Lake Christopherburgh,2022-01-05,23685,13.8,154
P0005,Hydro,Lake Christopherburgh,2022-01-06,10641,13.2,584
P0005,Hydro,Lake Christopherburgh,2022-01-07,15228,4.7,476
P0005,Hydro,Lake Christopherburgh,2022-01-08,9183,12.3,598
P0005,Hydro,Lake Christopherburgh,2022-01-09,23646,7.7,204
P0005,Hydro,Lake Christopherburgh,2022-01-10,9804,12.9,495
P0005,Hydro,Lake Christopherburgh,2022-01-11,21718,14.3,214
P0005,Hydro,Lake Christopherburgh,2022-01-12,20104,12.2,278
P0005,Hydro,Lake Christopherburgh,2022-01-13,23830,5.4,149
P0005,Hydro,Lake Christopherburgh,2022-01-14,19751,6.0,612
P0005,Hydro,Lake Christopherburgh,2022-01-15,13240,3.0,737
P0005,Hydro,Lake Christopherburgh,2022-01-16,7936,12.3,787
P0005,Hydro,Lake Christopherburgh,2022-01-17,22090,2.4,766
P0005,Hydro,Lake Christopherburgh,2022-01-18,20786,0.8,164
P0005,Hydro,Lake Christopherburgh,2022-01-19,8264,13.5,724
P0005,Hydro,Lake Christopherburgh,2022-01-20,22619,9.9,695
P0005,Hydro,Lake Christopherburgh,2022-01-21,6687,2.1,765
P0005,Hydro,Lake Christopherburgh,2022-01-22,19724,4.5,776
P0005,Hydro,Lake Christopherburgh,2022-01-23,9562,1.1,688
P0005,Hydro,Lake Christopherburgh,2022-01-24,21839,9.0,626
P0005,Hydro,Lake Christopherburgh,2022-01-25,5147,13.8,612
P0005,Hydro,Lake Christopherburgh,2022-01-26,10707,7.3,184
P0005,Hydro,Lake Christopherburgh,2022-01-27,9934,3.1,744
P0005,Hydro,Lake Christopherburgh,2022-01-28,11513,8.7,507
P0005,Hydro,Lake Christopherburgh,2022-01-29,5892,13.5,225
P0005,Hydro,Lake Christopherburgh,2022-01-30,8245,7.8,379
P0005,Hydro,Lake Christopherburgh,2022-01-31,18683,14.3,284
P0005,Hydro,Lake Christopherburgh,2022-02-01,20906,4.3,727
P0005,Hydro,Lake Christopherburgh,2022-02-02,10495,6.0,761
P0005,Hydro,Lake Christopherburgh,2022-02-03,17665,5.7,262
P0005,Hydro,Lake Christopherburgh,2022-02-04,18439,1.4,680
P0005,Hydro,Lake Christopherburgh,2022-02-05,18497,0.1,380
P0005,Hydro,Lake Christopherburgh,2022-02-06,18744,1.2,271
P0005,Hydro,Lake Christopherburgh,2022-02-07,7877,7.1,480
P0005,Hydro,Lake Christopherburgh,2022-02-08,8979,3.1,461
P0005,Hydro,Lake Christopherburgh,2022-02-09,5191,11.3,657
P0005,Hydro,Lake Christopherburgh,2022-02-10,8662,10.2,388
P0005,Hydro,Lake Christopherburgh,2022-02-11,10749,13.0,770
P0005,Hydro,Lake Christopherburgh,2022-02-12,9672,2.1,411
P0005,Hydro,Lake Christopherburgh,2022-02-13,14957,13.0,115
P0005,Hydro,Lake Christopherburgh,2022-02-14,8620,2.1,198
P0005,Hydro,Lake Christopherburgh,2022-02-15,14184,2.5,141
P0005,Hydro,Lake Christopherburgh,2022-02-16,11553,10.3,656
P0005,Hydro,Lake Christopherburgh,2022-02-17,20920,12.5,507
P0005,Hydro,Lake Christopherburgh,2022-02-18,8512,2.9,295
P0005,Hydro,Lake Christopherburgh,2022-02-19,10191,7.2,368
P0005,Hydro,Lake Christopherburgh,2022-02-20,11970,3.8,250
P0005,Hydro,Lake Christopherburgh,2022-02-21,9423,0.1,178
P0005,Hydro,Lake Christopherburgh,2022-02-22,10026,2.8,337
P0005,Hydro,Lake Christopherburgh,2022-02-23,19781,5.9,791
P0005,Hydro,Lake Christopherburgh,2022-02-24,12609,7.0,140
P0005,Hydro,Lake Christopherburgh,2022-02-25,22238,9.2,627
P0005,Hydro,Lake Christopherburgh,2022-02-26,12279,7.0,597
P0005,Hydro,Lake Christopherburgh,2022-02-27,7444,9.8,598
P0005,Hydro,Lake Christopherburgh,2022-02-28,14496,13.9,473
P0005,Hydro,Lake Christopherburgh,2022-03-01,18893,9.9,314
P0005,Hydro,Lake Christopherburgh,2022-03-02,15863,3.5,241
P0005,Hydro,Lake Christopherburgh,2022-03-03,20449,0.9,285
P0005,Hydro,Lake Christopherburgh,2022-03-04,8787,10.9,355
P0005,Hydro,Lake Christopherburgh,2022-03-05,22211,1.6,670
P0005,Hydro,Lake Christopherburgh,2022-03-06,16266,7.5,636
P0005,Hydro,Lake Christopherburgh,2022-03-07,21191,10.2,119
P0005,Hydro,Lake Christopherburgh,2022-03-08,24877,14.8,596
P0005,Hydro,Lake Christopherburgh,2022-03-09,18217,8.4,536
P0005,Hydro,Lake Christopherburgh,2022-03-10,21532,14.6,790
P0005,Hydro,Lake Christopherburgh,2022-03-11,19085,7.1,248
P0005,Hydro,Lake Christopherburgh,2022-03-12,21864,12.6,114
P0005,Hydro,Lake Christopherburgh,2022-03-13,24544,5.5,658
P0005,Hydro,Lake Christopherburgh,2022-03-14,6355,10.4,516
P0005,Hydro,Lake Christopherburgh,2022-03-15,18351,0.2,169
P0005,Hydro,Lake Christopherburgh,2022-03-16,15913,5.7,285
P0005,Hydro,Lake Christopherburgh,2022-03-17,15957,0.4,745
P0005,Hydro,Lake Christopherburgh,2022-03-18,23547,5.6,633
P0005,Hydro,Lake Christopherburgh,2022-03-19,8039,4.3,469
P0005,Hydro,Lake Christopherburgh,2022-03-20,15764,11.9,145
P0005,Hydro,Lake Christopherburgh,2022-03-21,16006,6.1,721
P0005,Hydro,Lake Christopherburgh,2022-03-22,19170,8.7,383
P0005,Hydro,Lake Christopherburgh,2022-03-23,23170,3.3,666
P0005,Hydro,Lake Christopherburgh,2022-03-24,22289,2.3,227
P0005,Hydro,Lake Christopherburgh,2022-03-25,23549,5.4,642
P0005,Hydro,Lake Christopherburgh,2022-03-26,22996,13.1,445
P0005,Hydro,Lake Christopherburgh,2022-03-27,14969,3.8,444
P0005,Hydro,Lake Christopherburgh,2022-03-28,8518,14.1,693
P0005,Hydro,Lake Christopherburgh,2022-03-29,24987,14.0,693
P0005,Hydro,Lake Christopherburgh,2022-03-30,11905,4.0,233
P0005,Hydro,Lake Christopherburgh,2022-03-31,21647,1.1,260
P0005,Hydro,Lake Christopherburgh,2022-04-01,8241,3.5,526
P0005,Hydro,Lake Christopherburgh,2022-04-02,22733,10.2,453
P0005,Hydro,Lake Christopherburgh,2022-04-03,5100,13.8,768
P0005,Hydro,Lake Christopherburgh,2022-04-04,22131,7.3,211
P0005,Hydro,Lake Christopherburgh,2022-04-05,23000,14.8,326
P0005,Hydro,Lake Christopherburgh,2022-04-06,11364,4.0,158
P0005,Hydro,Lake Christopherburgh,2022-04-07,24392,14.1,105
P0005,Hydro,Lake Christopherburgh,2022-04-08,20926,13.2,214
P0005,Hydro,Lake Christopherburgh,2022-04-09,10404,2.0,646
P0005,Hydro,Lake Christopherburgh,2022-04-10,7643,12.8,546
P0005,Hydro,Lake Christopherburgh,2022-04-11,16611,9.5,480
P0005,Hydro,Lake Christopherburgh,2022-04-12,7734,1.6,518
P0005,Hydro,Lake Christopherburgh,2022-04-13,8527,9.2,609
P0005,Hydro,Lake Christopherburgh,2022-04-14,7219,9.5,796
